usageKey,scientificName,canonicalName,authorship,rank,code,status,genericName,specificEpithet,type,formattedName,matchType,confidence,kingdom,phylum,class,order,family,genus,species,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,value,easin_scientificName,easin_kingdom,easin_EASINID,is_alternative,infraspecificEpithet,variety,varietyKey,subspecies,subspeciesKey,processingFlags,note,form,formKey,easin_Name,easin_Authorship,easin_FirstIntroductionsInEU,easin_PresentInCountries,easin_Status,easin_HasImpact,easin_IsEUConcern,easin_EUConcernName,easin_IsOutermostConcern,easin_ConcernedOutermostRegions,easin_IsMSConcern,easin_ConcernedMS,easin_IsPartNative,easin_NativeRange,easin_IsHorizonScanning,easin_LastRevisionDate,easin_Phylum,easin_Class,easin_Order,easin_Family,easin_ImpactSources,easin_ImpactOnSectors,easin_CommonNames,easin_Synonyms,easin_CBD_Pathways
7396425,Crassula muscosa L.,Crassula muscosa,L.,SPECIES,NA,ACCEPTED,Crassula,muscosa,SCIENTIFIC,<i>Crassula</i> <i>muscosa</i> L.,EXACT,100,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Crassulaceae,Crassula,Crassula muscosa,6,7707728,220,7219248,2406,2985823,7396425,FALSE,Crassula muscosa L.,Plantae,R04307,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,Crassula muscosa,L.,NA,NA,A,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,Tracheophyta,Magnoliopsida,Rosales,Crassulaceae,NA,NA,NA,NA,NA
7642067,Crassula perforata Thunb.,Crassula perforata,Thunb.,SPECIES,NA,ACCEPTED,Crassula,perforata,SCIENTIFIC,<i>Crassula</i> <i>perforata</i> Thunb.,EXACT,100,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Crassulaceae,Crassula,Crassula perforata,6,7707728,220,7219248,2406,2985823,7642067,FALSE,Crassula perforata Thunb.,Plantae,R18735,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,Crassula perforata,Thunb.,NA,NA,A,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,Tracheophyta,Magnoliopsida,Saxifragales,Crassulaceae,NA,NA,NA,NA,NA
8289768,Crassula pubescens Thunb.,Crassula pubescens,Thunb.,SPECIES,NA,ACCEPTED,Crassula,pubescens,SCIENTIFIC,<i>Crassula</i> <i>pubescens</i> Thunb.,EXACT,100,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Crassulaceae,Crassula,Crassula pubescens,6,7707728,220,7219248,2406,2985823,8289768,FALSE,Crassula pubescens Thunb.,Plantae,R04312,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,Crassula pubescens,Thunb.,NA,NA,A,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,Tracheophyta,Magnoliopsida,Rosales,Crassulaceae,NA,NA,NA,NA,NA
7172747,Crassula tetragona L.,Crassula tetragona,L.,SPECIES,NA,ACCEPTED,Crassula,tetragona,SCIENTIFIC,<i>Crassula</i> <i>tetragona</i> L.,EXACT,100,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Crassulaceae,Crassula,Crassula tetragona,6,7707728,220,7219248,2406,2985823,7172747,FALSE,Crassula tetragona L.,Plantae,R04314,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,Crassula tetragona,L.,NA,NA,A,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,Tracheophyta,Magnoliopsida,Rosales,Crassulaceae,NA,NA,NA,NA,NA
5362055,Crassula tillaea Lest.-Garl.,Crassula tillaea,Lest.-Garl.,SPECIES,NA,ACCEPTED,Crassula,tillaea,SCIENTIFIC,<i>Crassula</i> <i>tillaea</i> Lest.-Garl.,EXACT,100,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Crassulaceae,Crassula,Crassula tillaea,6,7707728,220,7219248,2406,2985823,5362055,FALSE,Crassula tillaea Lest.-Garl.,Plantae,R04315,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,Crassula tillaea,Lest.-Garl.,NA,NA,A,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,TRUE,NA,FALSE,NA,Tracheophyta,Magnoliopsida,Rosales,Crassulaceae,NA,NA,NA,NA,NA
5689573,Crassula vaillantii (Willd.) Roth,Crassula vaillantii,(Willd.) Roth,SPECIES,BOTANICAL,ACCEPTED,Crassula,vaillantii,SCIENTIFIC,<i>Crassula</i> <i>vaillantii</i> (Willd.) Roth,EXACT,100,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Crassulaceae,Crassula,Crassula vaillantii,6,7707728,220,7219248,2406,2985823,5689573,FALSE,Crassula vaillantii (Willd.) Roth,Plantae,R04316,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,Crassula vaillantii,(Willd.) Roth,NA,NA,A,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,TRUE,NA,FALSE,NA,Tracheophyta,Magnoliopsida,Rosales,Crassulaceae,NA,NA,NA,NA,NA
3013739,Crataegus azarolus L.,Crataegus azarolus,L.,SPECIES,NA,ACCEPTED,Crataegus,azarolus,SCIENTIFIC,<i>Crataegus</i> <i>azarolus</i> L.,EXACT,100,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Crataegus,Crataegus azarolus,6,7707728,220,691,5015,3013395,3013739,FALSE,Crataegus azarolus L.,Plantae,R04317,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,Crataegus azarolus,L.,NA,NA,A,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,TRUE,NA,FALSE,NA,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,NA,NA,NA,NA,NA
3015853,Crataegus chrysocarpa Ashe,Crataegus chrysocarpa,Ashe,SPECIES,NA,ACCEPTED,Crataegus,chrysocarpa,SCIENTIFIC,<i>Crataegus</i> <i>chrysocarpa</i> Ashe,EXACT,100,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Crataegus,Crataegus chrysocarpa,6,7707728,220,691,5015,3013395,3015853,FALSE,Crataegus chrysocarpa Ashe,Plantae,R04318,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,Crataegus chrysocarpa,Ashe,NA,NA,A,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,NA,NA,NA,NA,NA
3014860,Crataegus coccinioides Ashe,Crataegus coccinioides,Ashe,SPECIES,NA,ACCEPTED,Crataegus,coccinioides,SCIENTIFIC,<i>Crataegus</i> <i>coccinioides</i> Ashe,EXACT,100,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Crataegus,Crataegus coccinioides,6,7707728,220,691,5015,3013395,3014860,FALSE,Crataegus coccinioides Ashe,Plantae,R04319,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,Crataegus coccinioides,Ashe,NA,NA,A,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,NA,NA,NA,NA,NA
3014211,Crataegus intricata Lange,Crataegus intricata,Lange,SPECIES,NA,ACCEPTED,Crataegus,intricata,SCIENTIFIC,<i>Crataegus</i> <i>intricata</i> Lange,EXACT,100,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Crataegus,Crataegus intricata,6,7707728,220,691,5015,3013395,3014211,FALSE,Crataegus intricata Lange,Plantae,R04327,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,Crataegus intricata,Lange,NA,NA,A,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,NA,NA,NA,NA,NA
8252683,Crataegus laevigata (Poir.) DC.,Crataegus laevigata,(Poir.) DC.,SPECIES,BOTANICAL,ACCEPTED,Crataegus,laevigata,SCIENTIFIC,<i>Crataegus</i> <i>laevigata</i> (Poir.) DC.,EXACT,100,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Crataegus,Crataegus laevigata,6,7707728,220,691,5015,3013395,8252683,FALSE,Crataegus laevigata (Poir.) DC.,Plantae,R04329,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,Crataegus laevigata,(Poir.) DC.,NA,NA,A,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,TRUE,NA,FALSE,NA,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,NA,NA,NA,NA,NA
3015120,Crataegus maximowiczii C.K.Schneid.,Crataegus maximowiczii,C.K.Schneid.,SPECIES,NA,ACCEPTED,Crataegus,maximowiczii,SCIENTIFIC,<i>Crataegus</i> <i>maximowiczii</i> C.K.Schneid.,EXACT,100,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Crataegus,Crataegus maximowiczii,6,7707728,220,691,5015,3013395,3015120,FALSE,Crataegus maximowiczii C.K.Schneid.,Plantae,R04331,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,Crataegus maximowiczii,C.K.Schneid.,NA,NA,A,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,NA,NA,NA,NA,NA
3014233,Crataegus mexicana Moc. & Sessé ex DC.,Crataegus mexicana,Moc. & Sessé ex DC.,SPECIES,NA,ACCEPTED,Crataegus,mexicana,SCIENTIFIC,<i>Crataegus</i> <i>mexicana</i> Moc. & Sessé ex DC.,EXACT,100,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Crataegus,Crataegus mexicana,6,7707728,220,691,5015,3013395,3014233,FALSE,Crataegus mexicana Moc. & Sessé ex DC.,Plantae,R21480,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,Crataegus mexicana,Moc. & Sessé ex DC.,NA,NA,A,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,Tracheophyta,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA
3014430,Crataegus pentagyna Waldst. & Kit. ex Willd.,Crataegus pentagyna,Waldst. & Kit. ex Willd.,SPECIES,NA,ACCEPTED,Crataegus,pentagyna,SCIENTIFIC,<i>Crataegus</i> <i>pentagyna</i> Waldst. & Kit. ex Willd.,EXACT,100,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Crataegus,Crataegus pentagyna,6,7707728,220,691,5015,3013395,3014430,FALSE,Crataegus pentagyna Waldst. & Kit. ex Willd.,Plantae,R04336,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,Crataegus pentagyna,Waldst. & Kit. ex Willd.,NA,NA,A,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,TRUE,NA,FALSE,NA,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,NA,NA,NA,NA,NA
3015457,Crataegus persimilis Sarg.,Crataegus persimilis,Sarg.,SPECIES,NA,ACCEPTED,Crataegus,persimilis,SCIENTIFIC,<i>Crataegus</i> <i>persimilis</i> Sarg.,EXACT,100,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Crataegus,Crataegus persimilis,6,7707728,220,691,5015,3013395,3015457,FALSE,Crataegus persimilis Sarg.,Plantae,R04337,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,Crataegus persimilis,Sarg.,NA,NA,A,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,NA,NA,NA,NA,NA
3015560,Crataegus submollis Sarg.,Crataegus submollis,Sarg.,SPECIES,NA,ACCEPTED,Crataegus,submollis,SCIENTIFIC,<i>Crataegus</i> <i>submollis</i> Sarg.,EXACT,100,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Crataegus,Crataegus submollis,6,7707728,220,691,5015,3013395,3015560,FALSE,Crataegus submollis Sarg.,Plantae,R04341,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,Crataegus submollis,Sarg.,NA,NA,A,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,NA,NA,NA,NA,NA
3013800,Crataegus media Bechst.,Crataegus media,Bechst.,SPECIES,NA,ACCEPTED,Crataegus,media,SCIENTIFIC,<i>Crataegus</i> <i>media</i> Bechst.,EXACT,100,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Crataegus,Crataegus media,6,7707728,220,691,5015,3013395,3013800,FALSE,Crataegus x media Bechst.,Plantae,R04343,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,Crataegus x media,Bechst.,NA,NA,A,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,NA,NA,NA,NA,NA
3015045,Crataegus × sinaica Boiss.,Crataegus sinaica,Boiss.,SPECIES,NA,ACCEPTED,Crataegus,sinaica,SCIENTIFIC,<i>Crataegus</i> × <i>sinaica</i> Boiss.,EXACT,100,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Crataegus,Crataegus sinaica,6,7707728,220,691,5015,3013395,3015045,FALSE,Crataegus x sinaica Boiss.,Plantae,R04340,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,Crataegus x sinaica,Boiss.,NA,NA,A,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,NA,NA,NA,NA,NA
1638284,"Crataerina melbae (Rondani, 1879)",Crataerina melbae,"(Rondani, 1879)",SPECIES,ZOOLOGICAL,ACCEPTED,Crataerina,melbae,SCIENTIFIC,"<i>Crataerina</i> <i>melbae</i> (Rondani, 1879)",EXACT,100,Animalia,Arthropoda,Insecta,Diptera,Hippoboscidae,Crataerina,Crataerina melbae,1,54,216,811,9491,9683212,1638284,FALSE,"Crataerina melbae (Rondani, 1879)",Animalia,R04345,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,Crataerina melbae,"(Rondani, 1879)",NA,NA,A,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,Arthropoda,Insecta,Diptera,Hippoboscidae,NA,NA,NA,NA,NA
2264633,"Craterolophus convolvulus (Johnston, 1835)",Craterolophus convolvulus,"(Johnston, 1835)",SPECIES,ZOOLOGICAL,ACCEPTED,Craterolophus,convolvulus,SCIENTIFIC,"<i>Craterolophus</i> <i>convolvulus</i> (Johnston, 1835)",EXACT,100,Animalia,Cnidaria,Staurozoa,Stauromedusae,Craterolophidae,Craterolophus,Craterolophus convolvulus,1,43,309,1244,6472050,2264631,2264633,FALSE,"Craterolophus convolvulus (Johnston, 1835)",Animalia,R21220,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,Craterolophus convolvulus,"(Johnston, 1835)",NA,NA,A,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,Cnidaria,Staurozoa,Stauromedusae,Craterolophidae,NA,NA,NA,NA,NA
4520883,"Cratyna falcata (Tuomikoski, 1960)",Cratyna falcata,"(Tuomikoski, 1960)",SPECIES,ZOOLOGICAL,ACCEPTED,Cratyna,falcata,SCIENTIFIC,"<i>Cratyna</i> <i>falcata</i> (Tuomikoski, 1960)",EXACT,100,Animalia,Arthropoda,Insecta,Diptera,Sciaridae,Cratyna,Cratyna falcata,1,54,216,811,3525,1487339,4520883,FALSE,"Cratyna falcata (Tuomikoski, 1960)",Animalia,R04346,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cratyna falcata,"(Tuomikoski, 1960)",NA,NA,A,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,TRUE,NA,FALSE,NA,Arthropoda,Insecta,Diptera,Sciaridae,NA,NA,NA,NA,NA
1487488,"Cratyna symplecta (Rudzinski, 1991)",Cratyna symplecta,"(Rudzinski, 1991)",SPECIES,ZOOLOGICAL,ACCEPTED,Cratyna,symplecta,SCIENTIFIC,"<i>Cratyna</i> <i>symplecta</i> (Rudzinski, 1991)",EXACT,100,Animalia,Arthropoda,Insecta,Diptera,Sciaridae,Cratyna,Cratyna symplecta,1,54,216,811,3525,1487339,1487488,FALSE,"Cratyna symplecta (Rudzinski, 1991)",Animalia,R04347,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cratyna symplecta,"(Rudzinski, 1991)",NA,NA,A,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,TRUE,NA,FALSE,NA,Arthropoda,Insecta,Diptera,Sciaridae,NA,NA,NA,NA,NA
2482168,"Crax rubra Linnaeus, 1758",Crax rubra,"Linnaeus, 1758",SPECIES,ZOOLOGICAL,ACCEPTED,Crax,rubra,SCIENTIFIC,"<i>Crax</i> <i>rubra</i> Linnaeus, 1758",EXACT,100,Animalia,Chordata,Aves,Galliformes,Cracidae,Crax,Crax rubra,1,44,212,723,5237,2482167,2482168,FALSE,"Crax rubra Linnaeus, 1758",Animalia,R19752,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,Crax rubra,"Linnaeus, 1758",NA,NA,A,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,Chordata,Aves,Galliformes,Cracidae,NA,NA,NA,NA,NA
1324603,"Crematogaster brevispinosa Mayr, 1870",Crematogaster brevispinosa,"Mayr, 1870",SPECIES,ZOOLOGICAL,ACCEPTED,Crematogaster,brevispinosa,SCIENTIFIC,"<i>Crematogaster</i> <i>brevispinosa</i> Mayr, 1870",EXACT,100,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Crematogaster,Crematogaster brevispinosa,1,54,216,1457,4342,1324306,1324603,FALSE,"Crematogaster brevispinosa Mayr, 1870",Animalia,R04349,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,Crematogaster brevispinosa,"Mayr, 1870",NA,NA,A,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,Arthropoda,Insecta,Hymenoptera,Formicidae,NA,NA,NA,NA,NA
1325120,"Crematogaster scutellaris (Olivier, 1792)",Crematogaster scutellaris,"(Olivier, 1792)",SPECIES,ZOOLOGICAL,ACCEPTED,Crematogaster,scutellaris,SCIENTIFIC,"<i>Crematogaster</i> <i>scutellaris</i> (Olivier, 1792)",EXACT,100,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Crematogaster,Crematogaster scutellaris,1,54,216,1457,4342,1324306,1325120,FALSE,"Crematogaster scutellaris (Olivier, 1792)",Animalia,R04350,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,Crematogaster scutellaris,"(Olivier, 1792)",NA,NA,A,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,TRUE,NA,FALSE,NA,Arthropoda,Insecta,Hymenoptera,Formicidae,NA,NA,NA,NA,NA
2392500,"Crenidens crenidens (Forsskål, 1775)",Crenidens crenidens,"(Forsskål, 1775)",SPECIES,ZOOLOGICAL,ACCEPTED,Crenidens,crenidens,SCIENTIFIC,"<i>Crenidens</i> <i>crenidens</i> (Forsskål, 1775)",EXACT,100,Animalia,Chordata,NA,Perciformes,Sparidae,Crenidens,Crenidens crenidens,1,44,NA,587,5068,2381272,2392500,FALSE,"Crenidens crenidens (Forsskål, 1775)",Animalia,R04352,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,Crenidens crenidens,"(Forsskål, 1775)",NA,NA,A,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,Chordata,Actinopterygii,Perciformes,Sparidae,NA,NA,NA,NA,NA
7366493,"Crenidorsum aroidephagus Martin & Aguiar, 2001",Crenidorsum aroidephagus,"Martin & Aguiar, 2001",SPECIES,ZOOLOGICAL,ACCEPTED,Crenidorsum,aroidephagus,SCIENTIFIC,"<i>Crenidorsum</i> <i>aroidephagus</i> Martin & Aguiar, 2001",EXACT,100,Animalia,Arthropoda,Insecta,Hemiptera,Aleyrodidae,Crenidorsum,Crenidorsum aroidephagus,1,54,216,809,4304,8339196,7366493,FALSE,"Crenidorsum aroidephagus Martin & Aguiar, 2001",Animalia,R04353,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,Crenidorsum aroidephagus,"Martin & Aguiar, 2001",NA,NA,A,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,Arthropoda,Insecta,Hemiptera,Aleyrodidae,NA,NA,NA,NA,NA
1039254,"Creophilus maxillosus (Linnaeus, 1758)",Creophilus maxillosus,"(Linnaeus, 1758)",SPECIES,ZOOLOGICAL,ACCEPTED,Creophilus,maxillosus,SCIENTIFIC,"<i>Creophilus</i> <i>maxillosus</i> (Linnaeus, 1758)",EXACT,100,Animalia,Arthropoda,Insecta,Coleoptera,Staphylinidae,Creophilus,Creophilus maxillosus,1,54,216,1470,7854,1039252,1039254,FALSE,"Creophilus maxillosus (Linnaeus, 1758)",Animalia,R16997,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,Creophilus maxillosus,"(Linnaeus, 1758)",NA,NA,A,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,TRUE,NA,FALSE,NA,Arthropoda,Insecta,Coleoptera,Staphylinidae,NA,NA,NA,NA,NA
5192789,"Crepidula fornicata (Linnaeus, 1758)",Crepidula fornicata,"(Linnaeus, 1758)",SPECIES,ZOOLOGICAL,ACCEPTED,Crepidula,fornicata,SCIENTIFIC,"<i>Crepidula</i> <i>fornicata</i> (Linnaeus, 1758)",EXACT,100,Animalia,Mollusca,Gastropoda,Littorinimorpha,Calyptraeidae,Crepidula,Crepidula fornicata,1,52,225,7390893,6764,2301670,5192789,FALSE,"Crepidula fornicata (Linnaeus, 1758)",Animalia,R04358,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,Crepidula fornicata,"(Linnaeus, 1758)",NA,NA,A,TRUE,FALSE,NA,FALSE,NA,TRUE,NA,FALSE,NA,FALSE,NA,Mollusca,Gastropoda,Littorinimorpha,Calyptraeidae,NA,NA,NA,NA,NA
5192786,"Crepidula onyx G.B.Sowerby I, 1824",Crepidula onyx,"G.B.Sowerby I, 1824",SPECIES,ZOOLOGICAL,ACCEPTED,Crepidula,onyx,SCIENTIFIC,"<i>Crepidula</i> <i>onyx</i> G.B.Sowerby I, 1824",EXACT,100,Animalia,Mollusca,Gastropoda,Littorinimorpha,Calyptraeidae,Crepidula,Crepidula onyx,1,52,225,7390893,6764,2301670,5192786,FALSE,"Crepidula onyx (G.B.Sowerby I, 1824)",Animalia,R20151,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,Crepidula onyx,"(G.B.Sowerby I, 1824)",NA,NA,A,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,TRUE,NA,Mollusca,Gastropoda,Littorinimorpha,Calyptraeidae,NA,NA,NA,NA,NA
4360387,"Crepipatella dilatata (Lamarck, 1822)",Crepipatella dilatata,"(Lamarck, 1822)",SPECIES,ZOOLOGICAL,ACCEPTED,Crepipatella,dilatata,SCIENTIFIC,"<i>Crepipatella</i> <i>dilatata</i> (Lamarck, 1822)",EXACT,100,Animalia,Mollusca,Gastropoda,Littorinimorpha,Calyptraeidae,Crepipatella,Crepipatella dilatata,1,52,225,7390893,6764,2301639,4360387,FALSE,"Crepipatella dilatata (Lamarck, 1822)",Animalia,R17305,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,Crepipatella dilatata,"(Lamarck, 1822)",NA,NA,A,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,Mollusca,Gastropoda,Littorinimorpha,Calyptraeidae,NA,NA,NA,NA,NA
5403573,Crepis alpina L.,Crepis alpina,L.,SPECIES,NA,ACCEPTED,Crepis,alpina,SCIENTIFIC,<i>Crepis</i> <i>alpina</i> L.,EXACT,100,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Crepis,Crepis alpina,6,7707728,220,414,3065,3143303,5403573,FALSE,Crepis alpina L.,Plantae,R04359,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,Crepis alpina,L.,NA,NA,A,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,TRUE,NA,FALSE,NA,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,NA,NA,NA,NA,NA
7455538,Crepis bellidifolia (DC.) Loisel.,Crepis bellidifolia,(DC.) Loisel.,SPECIES,BOTANICAL,ACCEPTED,Crepis,bellidifolia,SCIENTIFIC,<i>Crepis</i> <i>bellidifolia</i> (DC.) Loisel.,EXACT,100,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Crepis,Crepis bellidifolia,6,7707728,220,414,3065,3143303,7455538,FALSE,Crepis bellidifolia Loisel.,Plantae,R04361,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,Crepis bellidifolia,Loisel.,NA,NA,A,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,TRUE,NA,FALSE,NA,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,NA,NA,NA,NA,NA
5403531,Crepis biennis L.,Crepis biennis,L.,SPECIES,NA,ACCEPTED,Crepis,biennis,SCIENTIFIC,<i>Crepis</i> <i>biennis</i> L.,EXACT,100,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Crepis,Crepis biennis,6,7707728,220,414,3065,3143303,5403531,FALSE,Crepis biennis L.,Plantae,R04362,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,Crepis biennis,L.,NA,NA,A,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,TRUE,NA,FALSE,NA,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,NA,NA,NA,NA,NA
5403541,Crepis bursifolia L.,Crepis bursifolia,L.,SPECIES,NA,ACCEPTED,Crepis,bursifolia,SCIENTIFIC,<i>Crepis</i> <i>bursifolia</i> L.,EXACT,100,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Crepis,Crepis bursifolia,6,7707728,220,414,3065,3143303,5403541,FALSE,Crepis bursifolia L.,Plantae,R04363,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,Crepis bursifolia,L.,NA,NA,A,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,TRUE,NA,FALSE,NA,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,NA,NA,NA,NA,NA
5403304,Crepis capillaris (L.) Wallr.,Crepis capillaris,(L.) Wallr.,SPECIES,BOTANICAL,ACCEPTED,Crepis,capillaris,SCIENTIFIC,<i>Crepis</i> <i>capillaris</i> (L.) Wallr.,EXACT,100,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Crepis,Crepis capillaris,6,7707728,220,414,3065,3143303,5403304,FALSE,Crepis capillaris (L.) Wallr.,Plantae,R04364,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,Crepis capillaris,(L.) Wallr.,NA,NA,A,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,TRUE,NA,FALSE,NA,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,NA,NA,NA,NA,NA
