usageKey,scientificName,canonicalName,authorship,rank,code,status,genericName,infragenericEpithet,specificEpithet,type,formattedName,matchType,confidence,domain,kingdom,phylum,subphylum,class,order,suborder,family,subfamily,tribe,subtribe,genus,subgenus,species,domainKey,kingdomKey,phylumKey,subphylumKey,classKey,orderKey,suborderKey,familyKey,subfamilyKey,tribeKey,subtribeKey,genusKey,subgenusKey,speciesKey,value,easin_scientificName,easin_kingdom,easin_EASINID,easin_checklistKey,is_alternative,subclass,infraclass,subterclass,superorder,infraorder,superfamily,subclassKey,infraclassKey,subterclassKey,superorderKey,infraorderKey,superfamilyKey,subkingdom,subkingdomKey,infraspecificEpithet,variety,varietyKey,acceptedUsageKey,acceptedScientificName,infraphylum,parvphylum,gigaclass,superclass,infraphylumKey,parvphylumKey,gigaclassKey,superclassKey,megaclass,megaclassKey,section_botany,section_botanyKey,note,subspecies,subspeciesKey,processingFlags,series_zoology,series_zoologyKey,infrakingdom,infrakingdomKey,section_zoology,subsection_zoology,section_zoologyKey,subsection_zoologyKey,unranked,realm,unrankedKey,realmKey,parvorder,parvorderKey,epifamily,epifamilyKey,supertribe,supertribeKey,nanorder,nanorderKey,form,formKey,easin_Name,easin_Authorship,easin_FirstIntroductionsInEU,easin_PresentInCountries,easin_Status,easin_HasImpact,easin_IsEUConcern,easin_EUConcernName,easin_IsOutermostConcern,easin_ConcernedOutermostRegions,easin_IsMSConcern,easin_ConcernedMS,easin_IsPartNative,easin_NativeRange,easin_IsHorizonScanning,easin_LastRevisionDate,easin_Phylum,easin_Class,easin_Order,easin_Family,easin_ImpactSources,easin_ImpactOnSectors,easin_CommonNames,easin_Synonyms,easin_CBD_Pathways
3M2G5,"Hippopodina feegeensis (Busk, 1884)",Hippopodina feegeensis,"(Busk, 1884)",SPECIES,ZOOLOGICAL,ACCEPTED,Hippopodina,,feegeensis,SCIENTIFIC,"<i>Hippopodina</i> <i>feegeensis</i> (Busk, 1884)",EXACT,100,Eukaryota,Animalia,Bryozoa,,Gymnolaemata,Cheilostomatida,Flustrina,Hippopodinidae,,,,Hippopodina,,Hippopodina feegeensis,CS5HF,N,622CG,,84JND,84JWL,85F2H,84K9D,,,,84P5C,,3M2G5,FALSE,"Hippopodina feegeensis (Busk, 1884)",Animalia,R07408,7ddf754f-d193-4cc9-b351-99906754a03b,FALSE,,,,,,Schizoporelloidea,,,,,,84K3J,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hippopodina feegeensis,"(Busk, 1884)",,,A,FALSE,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,Bryozoa,Gymnolaemata,Cheilostomatida,Hippopodinidae,,,,,
3M2G6,"Hippopodina iririkiensis Tilbrook, 1999",Hippopodina iririkiensis,"Tilbrook, 1999",SPECIES,ZOOLOGICAL,ACCEPTED,Hippopodina,,iririkiensis,SCIENTIFIC,"<i>Hippopodina</i> <i>iririkiensis</i> Tilbrook, 1999",EXACT,100,Eukaryota,Animalia,Bryozoa,,Gymnolaemata,Cheilostomatida,Flustrina,Hippopodinidae,,,,Hippopodina,,Hippopodina iririkiensis,CS5HF,N,622CG,,84JND,84JWL,85F2H,84K9D,,,,84P5C,,3M2G6,FALSE,"Hippopodina iririkiensis Tilbrook, 1999",Animalia,R17519,7ddf754f-d193-4cc9-b351-99906754a03b,FALSE,,,,,,Schizoporelloidea,,,,,,84K3J,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hippopodina iririkiensis,"Tilbrook, 1999",,,A,FALSE,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,Bryozoa,Gymnolaemata,Cheilostomatida,Hippopodinidae,,,,,
PT6T8,"Hislopia prolixa Hirose & Mawatari, 2011",Hislopia prolixa,"Hirose & Mawatari, 2011",SPECIES,ZOOLOGICAL,ACCEPTED,Hislopia,,prolixa,SCIENTIFIC,"<i>Hislopia</i> <i>prolixa</i> Hirose & Mawatari, 2011",EXACT,100,Eukaryota,Animalia,Bryozoa,,Gymnolaemata,Ctenostomatida,Stoloniferina,Hislopiidae,,,,Hislopia,,Hislopia prolixa,CS5HF,N,622CG,,84JND,84JX2,85GCS,84KGQ,,,,84QKC,,PT6T8,FALSE,"Hislopia prolixa Hirose & Mawatari, 2011",Animalia,R20282,7ddf754f-d193-4cc9-b351-99906754a03b,FALSE,,,,,,Hislopioidea,,,,,,84K22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hislopia prolixa,"Hirose & Mawatari, 2011",,,A,FALSE,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,Bryozoa,Gymnolaemata,Ctenostomatida,Hislopiidae,,,,,
PTTWN,"Hobaniella longicruris (Greville) P.A. Sims & D.M. Williams, 2018",Hobaniella longicruris,"(Greville) P.A. Sims & D.M. Williams, 2018",SPECIES,ZOOLOGICAL,ACCEPTED,Hobaniella,,longicruris,SCIENTIFIC,"<i>Hobaniella</i> <i>longicruris</i> (Greville) P.A. Sims & D.M. Williams, 2018",EXACT,100,Eukaryota,Chromista,,,,,,,,,,,,Hobaniella longicruris,CS5HF,C,,,,,,,,,,,,PTTWN,FALSE,"Hobaniella longicruris (Greville) P.A. Sims & D.M. Williams in Sims et al., 2018",Chromista,R20450,7ddf754f-d193-4cc9-b351-99906754a03b,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hobaniella longicruris,"(Greville) P.A. Sims & D.M. Williams in Sims et al., 2018",,,A,FALSE,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,Heterokontophyta,Bacillariophyceae,Triceratiales,Triceratiaceae,,,,,
3M72F,"Holacanthus africanus Cadenat, 1951",Holacanthus africanus,"Cadenat, 1951",SPECIES,ZOOLOGICAL,ACCEPTED,Holacanthus,,africanus,SCIENTIFIC,"<i>Holacanthus</i> <i>africanus</i> Cadenat, 1951",EXACT,100,Eukaryota,Animalia,Chordata,Vertebrata,Teleostei,Acanthuriformes,,Pomacanthidae,,,,Holacanthus,,Holacanthus africanus,CS5HF,N,CH2,8V4V3,8V4VD,KTZYT,,KVMJ6,,,,KVGB4,,3M72F,FALSE,"Holacanthus africanus Cadenat, 1951",Animalia,R20116,7ddf754f-d193-4cc9-b351-99906754a03b,FALSE,,,,,,,,,,,,,,,,,,,,Gnathostomata,Osteichthyes,Actinopterygii,Actinopteri,8V4V5,8VVWB,8VR36,KTWM8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Holacanthus africanus,"Cadenat, 1951",,,A,FALSE,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,Chordata,Actinopterygii,Perciformes,Pomacanthidae,,,,,
3M72K,"Holacanthus bermudensis Goode, 1876",Holacanthus bermudensis,"Goode, 1876",SPECIES,ZOOLOGICAL,ACCEPTED,Holacanthus,,bermudensis,SCIENTIFIC,"<i>Holacanthus</i> <i>bermudensis</i> Goode, 1876",EXACT,100,Eukaryota,Animalia,Chordata,Vertebrata,Teleostei,Acanthuriformes,,Pomacanthidae,,,,Holacanthus,,Holacanthus bermudensis,CS5HF,N,CH2,8V4V3,8V4VD,KTZYT,,KVMJ6,,,,KVGB4,,3M72K,FALSE,"Holacanthus bermudensis Goode, 1876",Animalia,R20205,7ddf754f-d193-4cc9-b351-99906754a03b,FALSE,,,,,,,,,,,,,,,,,,,,Gnathostomata,Osteichthyes,Actinopterygii,Actinopteri,8V4V5,8VVWB,8VR36,KTWM8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Holacanthus bermudensis,"Goode, 1876",,,A,FALSE,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,Chordata,Actinopteri,Acanthuriformes,Pomacanthidae,,,,,
3M72R,"Holacanthus ciliaris (Linnaeus, 1758)",Holacanthus ciliaris,"(Linnaeus, 1758)",SPECIES,ZOOLOGICAL,ACCEPTED,Holacanthus,,ciliaris,SCIENTIFIC,"<i>Holacanthus</i> <i>ciliaris</i> (Linnaeus, 1758)",EXACT,100,Eukaryota,Animalia,Chordata,Vertebrata,Teleostei,Acanthuriformes,,Pomacanthidae,,,,Holacanthus,,Holacanthus ciliaris,CS5HF,N,CH2,8V4V3,8V4VD,KTZYT,,KVMJ6,,,,KVGB4,,3M72R,FALSE,"Holacanthus ciliaris (Linnaeus, 1758)",Animalia,R17515,7ddf754f-d193-4cc9-b351-99906754a03b,FALSE,,,,,,,,,,,,,,,,,,,,Gnathostomata,Osteichthyes,Actinopterygii,Actinopteri,8V4V5,8VVWB,8VR36,KTWM8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Holacanthus ciliaris,"(Linnaeus, 1758)",,,A,FALSE,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,Chordata,Actinopterygii,Perciformes,Pomacanthidae,,,,,
3M8HL,"Holocentrus adscensionis (Osbeck, 1765)",Holocentrus adscensionis,"(Osbeck, 1765)",SPECIES,ZOOLOGICAL,ACCEPTED,Holocentrus,,adscensionis,SCIENTIFIC,"<i>Holocentrus</i> <i>adscensionis</i> (Osbeck, 1765)",EXACT,100,Eukaryota,Animalia,Chordata,Vertebrata,Teleostei,Holocentriformes,,Holocentridae,Holocentrinae,,,Holocentrus,,Holocentrus adscensionis,CS5HF,N,CH2,8V4V3,8V4VD,KVGDM,,KVBTS,KVGDN,,,KVGDV,,3M8HL,FALSE,"Holocentrus adscensionis (Osbeck, 1765)",Animalia,R19655,7ddf754f-d193-4cc9-b351-99906754a03b,FALSE,,,,,,,,,,,,,,,,,,,,Gnathostomata,Osteichthyes,Actinopterygii,Actinopteri,8V4V5,8VVWB,8VR36,KTWM8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Holocentrus adscensionis,"(Osbeck, 1765)",,,A,FALSE,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,Chordata,Actinopterygii,Beryciformes,Holocentridae,,,,,
3MC9W,"Homalaspis plana (H. Milne Edwards, 1834)",Homalaspis plana,"(H. Milne Edwards, 1834)",SPECIES,ZOOLOGICAL,ACCEPTED,Homalaspis,,plana,SCIENTIFIC,"<i>Homalaspis</i> <i>plana</i> (H. Milne Edwards, 1834)",EXACT,100,Eukaryota,Animalia,Arthropoda,Crustacea,Malacostraca,Decapoda,Pleocyemata,Platyxanthidae,,,,Homalaspis,,Homalaspis plana,CS5HF,N,RT,KZX8B,MC,33N,7NFJ8,7NKJC,,,,7PKLG,,3MC9W,FALSE,"Homalaspis plana (H.Milne Edwards, 1834)",Animalia,R20115,7ddf754f-d193-4cc9-b351-99906754a03b,FALSE,,,,,Brachyura,Eriphioidea,,,,,B8WMW,7NGML,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eubrachyura,Heterotremata,B94FL,8PS7R,,,,,,,,,,,,,,,Homalaspis plana,"(H.Milne Edwards, 1834)",,,A,FALSE,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,Arthropoda,Malacostraca,Decapoda,Platyxanthidae,,,,,
7VDPQ,"Homarus americanus H. Milne Edwards, 1837",Homarus americanus,"H. Milne Edwards, 1837",SPECIES,ZOOLOGICAL,ACCEPTED,Homarus,,americanus,SCIENTIFIC,"<i>Homarus</i> <i>americanus</i> H. Milne Edwards, 1837",EXACT,100,Eukaryota,Animalia,Arthropoda,Crustacea,Malacostraca,Decapoda,Pleocyemata,Nephropidae,,,,Homarus,,Homarus americanus,CS5HF,N,RT,KZX8B,MC,33N,7NFJ8,7NJZW,,,,7P67W,,7VDPQ,FALSE,"Homarus americanus H.Milne Edwards, 1837",Animalia,R07443,7ddf754f-d193-4cc9-b351-99906754a03b,FALSE,,,,,Astacidea,Nephropoidea,,,,,7NFK5,7NFPX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Homarus americanus,"H.Milne Edwards, 1837",,,A,TRUE,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,,Arthropoda,Malacostraca,Decapoda,Nephropidae,,,,,
L27HJ,"Hyastenus hilgendorfi De Man, 1887",Hyastenus hilgendorfi,"De Man, 1887",SPECIES,ZOOLOGICAL,ACCEPTED,Hyastenus,,hilgendorfi,SCIENTIFIC,"<i>Hyastenus</i> <i>hilgendorfi</i> De Man, 1887",EXACT,100,Eukaryota,Animalia,Arthropoda,Crustacea,Malacostraca,Decapoda,Pleocyemata,Epialtidae,Pisinae,,,Hyastenus,,Hyastenus hilgendorfi,CS5HF,N,RT,KZX8B,MC,33N,7NFJ8,7NHHH,847HL,,,7P6H7,,L27HJ,FALSE,"Hyastenus hilgendorfi de Man, 1887",Animalia,R16419,7ddf754f-d193-4cc9-b351-99906754a03b,FALSE,,,,,Brachyura,Majoidea,,,,,B8WMW,7NFPR,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eubrachyura,Heterotremata,B94FL,8PS7R,,,,,,,,,,,,,,,Hyastenus hilgendorfi,"de Man, 1887",,,A,FALSE,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,Arthropoda,Malacostraca,Decapoda,Epialtidae,,,,,
6MHS9,"Hyboscolex pacificus (Moore, 1909)",Hyboscolex pacificus,"(Moore, 1909)",SPECIES,ZOOLOGICAL,ACCEPTED,Hyboscolex,,pacificus,SCIENTIFIC,"<i>Hyboscolex</i> <i>pacificus</i> (Moore, 1909)",EXACT,100,Eukaryota,Animalia,Annelida,,Polychaeta,,,Scalibregmatidae,,,,Hyboscolex,,Hyboscolex pacificus,CS5HF,N,NN,,B8TXG,,,84KRH,,,,84P77,,6MHS9,FALSE,"Hyboscolex pacificus (Moore, 1909)",Animalia,R21203,7ddf754f-d193-4cc9-b351-99906754a03b,FALSE,Sedentaria,Scolecida,,,,,84JPG,84JPF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hyboscolex pacificus,"(Moore, 1909)",,,A,FALSE,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,Annelida,Polychaeta,,Scalibregmatidae,,,,,
VL8J3,Hydroclathrus tilesii (Endlicher) Santiañez & M.J.Wynne,Hydroclathrus tilesii,(Endlicher) Santiañez & M.J.Wynne,SPECIES,BOTANICAL,ACCEPTED,Hydroclathrus,,tilesii,SCIENTIFIC,<i>Hydroclathrus</i> <i>tilesii</i> (Endlicher) Santiañez & M.J.Wynne,EXACT,100,Eukaryota,Chromista,Ochrophyta,,Phaeophyceae,Ectocarpales,,Scytosiphonaceae,,,,Hydroclathrus,,Hydroclathrus tilesii,CS5HF,C,5H,,7NF4S,7NF9Z,,SXNZL,,,,PT57H,,VL8J3,FALSE,"Hydroclathrus tilesii (Endlicher) SantiaÃ±ez & Wynne, 2018",Chromista,R20858,7ddf754f-d193-4cc9-b351-99906754a03b,FALSE,,,,,,,,,,,,,Harosa,D3MRQ,,,,,,,,,,,,,,,,,,,,,,,,Heterokonta,D3MRV,,,,,,,,,,,,,,,,,,,Hydroclathrus tilesii,"(Endlicher) SantiaÃ±ez & Wynne, 2018",,,A,FALSE,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,Ochrophyta,Phaeophyceae,Ectocarpales,Scytosiphonaceae,,,,,
3N79B,"Hydroides albiceps (Grube, 1870)",Hydroides albiceps,"(Grube, 1870)",SPECIES,ZOOLOGICAL,ACCEPTED,Hydroides,,albiceps,SCIENTIFIC,"<i>Hydroides</i> <i>albiceps</i> (Grube, 1870)",EXACT,100,Eukaryota,Animalia,Annelida,,Polychaeta,Sabellida,,Serpulidae,Serpulinae,Serpulini,,Hydroides,,Hydroides albiceps,CS5HF,N,NN,,B8TXG,84JR7,,84KRW,B6GTV,B7TT3,,84P7C,,3N79B,FALSE,"Hydroides albiceps (Grube, 1870)",Animalia,R16670,7ddf754f-d193-4cc9-b351-99906754a03b,FALSE,Sedentaria,Canalipalpata,,,,,84JPG,84JPH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hydroides albiceps,"(Grube, 1870)",,,A,FALSE,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,Annelida,Polychaeta,Sabellida,Serpulidae,,,,,
3N79Y,"Hydroides brachyacantha Rioja, 1941",Hydroides brachyacantha,"Rioja, 1941",SPECIES,ZOOLOGICAL,ACCEPTED,Hydroides,,brachyacantha,SCIENTIFIC,"<i>Hydroides</i> <i>brachyacantha</i> Rioja, 1941",EXACT,100,Eukaryota,Animalia,Annelida,,Polychaeta,Sabellida,,Serpulidae,Serpulinae,Serpulini,,Hydroides,,Hydroides brachyacantha,CS5HF,N,NN,,B8TXG,84JR7,,84KRW,B6GTV,B7TT3,,84P7C,,3N79Y,FALSE,"Hydroides brachyacantha Rioja, 1941",Animalia,R16420,7ddf754f-d193-4cc9-b351-99906754a03b,FALSE,Sedentaria,Canalipalpata,,,,,84JPG,84JPH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hydroides brachyacantha,"Rioja, 1941",,,A,FALSE,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,Annelida,Polychaeta,Sabellida,Serpulidae,,,,,
6MJML,"Hydroides dianthus (Verrill, 1873)",Hydroides dianthus,"(Verrill, 1873)",SPECIES,ZOOLOGICAL,ACCEPTED,Hydroides,,dianthus,SCIENTIFIC,"<i>Hydroides</i> <i>dianthus</i> (Verrill, 1873)",EXACT,100,Eukaryota,Animalia,Annelida,,Polychaeta,Sabellida,,Serpulidae,Serpulinae,Serpulini,,Hydroides,,Hydroides dianthus,CS5HF,N,NN,,B8TXG,84JR7,,84KRW,B6GTV,B7TT3,,84P7C,,6MJML,FALSE,"Hydroides dianthus (Verrill, 1873)",Animalia,R07540,7ddf754f-d193-4cc9-b351-99906754a03b,FALSE,Sedentaria,Canalipalpata,,,,,84JPG,84JPH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hydroides dianthus,"(Verrill, 1873)",,,A,TRUE,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,Annelida,Polychaeta,Sabellida,Serpulidae,,,,,
3N7BD,"Hydroides heterocera (Grube, 1868)",Hydroides heterocera,"(Grube, 1868)",SPECIES,ZOOLOGICAL,ACCEPTED,Hydroides,,heterocera,SCIENTIFIC,"<i>Hydroides</i> <i>heterocera</i> (Grube, 1868)",EXACT,100,Eukaryota,Animalia,Annelida,,Polychaeta,Sabellida,,Serpulidae,Serpulinae,Serpulini,,Hydroides,,Hydroides heterocera,CS5HF,N,NN,,B8TXG,84JR7,,84KRW,B6GTV,B7TT3,,84P7C,,3N7BD,FALSE,"Hydroides heterocera (Grube, 1868)",Animalia,R07544,7ddf754f-d193-4cc9-b351-99906754a03b,FALSE,Sedentaria,Canalipalpata,,,,,84JPG,84JPH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hydroides heterocera,"(Grube, 1868)",,,A,FALSE,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,Annelida,Polychaeta,Sabellida,Serpulidae,,,,,
3N7BH,"Hydroides homoceros Pixell, 1913",Hydroides homoceros,"Pixell, 1913",SPECIES,ZOOLOGICAL,ACCEPTED,Hydroides,,homoceros,SCIENTIFIC,"<i>Hydroides</i> <i>homoceros</i> Pixell, 1913",EXACT,100,Eukaryota,Animalia,Annelida,,Polychaeta,Sabellida,,Serpulidae,Serpulinae,Serpulini,,Hydroides,,Hydroides homoceros,CS5HF,N,NN,,B8TXG,84JR7,,84KRW,B6GTV,B7TT3,,84P7C,,3N7BH,FALSE,"Hydroides homoceros Pixell, 1913",Animalia,R16421,7ddf754f-d193-4cc9-b351-99906754a03b,FALSE,Sedentaria,Canalipalpata,,,,,84JPG,84JPH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hydroides homoceros,"Pixell, 1913",,,A,FALSE,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,Annelida,Polychaeta,Sabellida,Serpulidae,,,,,
3N7C3,"Hydroides minax (Grube, 1878)",Hydroides minax,"(Grube, 1878)",SPECIES,ZOOLOGICAL,ACCEPTED,Hydroides,,minax,SCIENTIFIC,"<i>Hydroides</i> <i>minax</i> (Grube, 1878)",EXACT,100,Eukaryota,Animalia,Annelida,,Polychaeta,Sabellida,,Serpulidae,Serpulinae,Serpulini,,Hydroides,,Hydroides minax,CS5HF,N,NN,,B8TXG,84JR7,,84KRW,B6GTV,B7TT3,,84P7C,,3N7C3,FALSE,"Hydroides minax (Grube, 1878)",Animalia,R16422,7ddf754f-d193-4cc9-b351-99906754a03b,FALSE,Sedentaria,Canalipalpata,,,,,84JPG,84JPH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hydroides minax,"(Grube, 1878)",,,A,FALSE,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,Annelida,Polychaeta,Sabellida,Serpulidae,,,,,
3N7CQ,"Hydroides operculata (Treadwell, 1929)",Hydroides operculata,"(Treadwell, 1929)",SPECIES,ZOOLOGICAL,ACCEPTED,Hydroides,,operculata,SCIENTIFIC,"<i>Hydroides</i> <i>operculata</i> (Treadwell, 1929)",EXACT,100,Eukaryota,Animalia,Annelida,,Polychaeta,Sabellida,,Serpulidae,Serpulinae,Serpulini,,Hydroides,,Hydroides operculata,CS5HF,N,NN,,B8TXG,84JR7,,84KRW,B6GTV,B7TT3,,84P7C,,3N7CQ,FALSE,"Hydroides operculata (Treadwell, 1929)",Animalia,R07545,7ddf754f-d193-4cc9-b351-99906754a03b,FALSE,Sedentaria,Canalipalpata,,,,,84JPG,84JPH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hydroides operculata,"(Treadwell, 1929)",,,A,FALSE,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,Annelida,Polychaeta,Sabellida,Serpulidae,,,,,
6MJND,"Hydroides sanctaecrucis Krøyer in Mörch, 1863",Hydroides sanctaecrucis,"Krøyer in Mörch, 1863",SPECIES,ZOOLOGICAL,ACCEPTED,Hydroides,,sanctaecrucis,SCIENTIFIC,"<i>Hydroides</i> <i>sanctaecrucis</i> Krøyer in Mörch, 1863",EXACT,100,Eukaryota,Animalia,Annelida,,Polychaeta,Sabellida,,Serpulidae,Serpulinae,Serpulini,,Hydroides,,Hydroides sanctaecrucis,CS5HF,N,NN,,B8TXG,84JR7,,84KRW,B6GTV,B7TT3,,84P7C,,6MJND,FALSE,"Hydroides sanctaecrucis (Krøyer, 1863)",Animalia,R20169,7ddf754f-d193-4cc9-b351-99906754a03b,FALSE,Sedentaria,Canalipalpata,,,,,84JPG,84JPH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hydroides sanctaecrucis,"(Krøyer, 1863)",,,A,FALSE,FALSE,,FALSE,,FALSE,,FALSE,,TRUE,,Annelida,Polychaeta,Sabellida,Serpulidae,,,,,
3NFYF,Hylocereus trigonus (Haw.) Saff.,Hylocereus trigonus,(Haw.) Saff.,SPECIES,BOTANICAL,SYNONYM,Hylocereus,,trigonus,SCIENTIFIC,<i>Hylocereus</i> <i>trigonus</i> (Haw.) Saff.,EXACT,100,Eukaryota,Plantae,Tracheophyta,,Magnoliopsida,Caryophyllales,,Cactaceae,Cactoideae,Phyllocacteae,Hylocereinae,Hylocereus,,Hylocereus triangularis,CS5HF,P,TP,,MG,VW,,7HS,626SB,KVP62,KVZVJ,CQ4WW,,3NFYC,TRUE,Hylocereus trigonus (Haw.) Saff.,Plantae,R19986,7ddf754f-d193-4cc9-b351-99906754a03b,FALSE,,,,,,,,,,,,,Pteridobiotina,CMQ8S,,,,3NFYC,Hylocereus triangularis (L.) Britton & Rose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hylocereus trigonus,(Haw.) Saff.,,,A,FALSE,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,,,,,
3NHXW,"Hymeniacidon gracilis (Hentschel, 1912)",Hymeniacidon gracilis,"(Hentschel, 1912)",SPECIES,ZOOLOGICAL,ACCEPTED,Hymeniacidon,,gracilis,SCIENTIFIC,"<i>Hymeniacidon</i> <i>gracilis</i> (Hentschel, 1912)",EXACT,100,Eukaryota,Animalia,Porifera,,Demospongiae,Suberitida,,Halichondriidae,,,,Hymeniacidon,,Hymeniacidon gracilis,CS5HF,N,B8TXQ,,84JN8,84JYF,,84K8T,,,,84P7M,,3NHXW,FALSE,"Hymeniacidon gracilis (Hentschel, 1912)",Animalia,R21229,7ddf754f-d193-4cc9-b351-99906754a03b,FALSE,Heteroscleromorpha,,,,,,85G9J,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hymeniacidon gracilis,"(Hentschel, 1912)",,,A,FALSE,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,Porifera,Demospongiae,Suberitida,Halichondriidae,,,,,
3NHYZ,"Hymeniacidon perlevis (Montagu, 1814)",Hymeniacidon perlevis,"(Montagu, 1814)",SPECIES,ZOOLOGICAL,ACCEPTED,Hymeniacidon,,perlevis,SCIENTIFIC,"<i>Hymeniacidon</i> <i>perlevis</i> (Montagu, 1814)",EXACT,100,Eukaryota,Animalia,Porifera,,Demospongiae,Suberitida,,Halichondriidae,,,,Hymeniacidon,,Hymeniacidon perlevis,CS5HF,N,B8TXQ,,84JN8,84JYF,,84K8T,,,,84P7M,,3NHYZ,FALSE,"Hymeniacidon perlevis (Montagu, 1814)",,R07579,7ddf754f-d193-4cc9-b351-99906754a03b,FALSE,Heteroscleromorpha,,,,,,85G9J,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hymeniacidon perlevis,"(Montagu, 1814)",,,A,FALSE,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,,,,,,,,,
3NM7G,"Hyotissa hyotis (Linnaeus, 1758)",Hyotissa hyotis,"(Linnaeus, 1758)",SPECIES,ZOOLOGICAL,ACCEPTED,Hyotissa,,hyotis,SCIENTIFIC,"<i>Hyotissa</i> <i>hyotis</i> (Linnaeus, 1758)",EXACT,100,Eukaryota,Animalia,Mollusca,,Bivalvia,Ostreida,,Gryphaeidae,Pycnodonteinae,,,Hyotissa,,Hyotissa hyotis,CS5HF,N,M2L,,7NF3C,BMGWN,,7NHQG,7NY3N,,,7P5KL,,3NM7G,FALSE,"Hyotissa hyotis (Linnaeus, 1758)",Animalia,R16423,7ddf754f-d193-4cc9-b351-99906754a03b,FALSE,Autobranchia,Pteriomorphia,,,,Ostreoidea,7NVXG,7NF5P,,,,7NGTP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hyotissa hyotis,"(Linnaeus, 1758)",,,A,FALSE,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,Mollusca,Bivalvia,Ostreoida,Gryphaeidae,,,,,
